Region,County,Municipality,Client,Site Name,Site ID,PF Name,PF ID,Active Facility,Application Type,Permit Type,General Permit Type,Disposition Code,Date Received,Date Disposed,Date Expires,Permit Hyperlink
Northeast,Lehigh,Bethlehem City,SYNTHETIC THREAD CO INC,SYNTHETIC THREAD,2429,SYNTHETIC THREAD CO/BETHLEHEM,242097,N,Renewal,Title V Operating Permit,,ISSU,2002-07-03 00:00:00,2003-11-14 00:00:00,2008-11-14 00:00:00,512548[39-00007]_Issued_v1.pdf
Northeast,Lehigh,Lower Macungie Township,BUCKEYE ENERGY SVC LLC,BUCKEYE ENERGY SVC LLC/MACUNGIE TERMINAL,580207,BUCKEYE ENERGY SVC LLC/MACUNGIE TERMINAL,523791,Y,Renewal,Title V Operating Permit,,ISSU,2021-05-12 00:00:00,2022-02-23 00:00:00,2027-02-23 00:00:00,1369688[39-00016]_Issued_v1.pdf
Northeast,Lehigh,Lower Macungie Township,BUCKEYE PIPELINE CO LP,BUCKEYE PIPE LINE CO LP MACUNGIE STA,4858,BUCKEYE PIPE LINE CO/MACUNGIE STA,6572,Y,Renewal,Title V Operating Permit,,ISSU,2021-05-12 00:00:00,2022-02-23 00:00:00,2027-02-23 00:00:00,1369692[39-00019]_Issued_v1.pdf
Northeast,Lehigh,Lower Macungie Township,BUCKEYE TERM LLC,BUCKEYE TERMINALS LLC MACUNGIE TERM,517,BUCKEYE TERMINALS LLC/MACUNGIE TERMINAL,673,Y,Renewal,Title V Operating Permit,,ISSU,2021-05-12 00:00:00,2022-02-23 00:00:00,2027-02-23 00:00:00,1369696[39-00028]_Issued_v1.pdf
Northeast,Lehigh,Lower Macungie Township,MACK TRUCKS INC,MACK TRUCKS INC,254989,MACK TRUCKS INC/MACUNGIE,243062,Y,Renewal,Title V Operating Permit,,ISSU,2020-07-07 00:00:00,2021-06-21 00:00:00,2026-06-21 00:00:00,1319315[39-00004]_Issued_v1.pdf
Northeast,Lehigh,Upper Macungie Township,AMER CRAFT BREWERY LLC,AMERICAN CRAFT BREWERY LLC,248519,AMERICAN CRAFT BREWERY LLC/BREINIGSVILLE,254882,Y,"Modification, Significant",Title V Operating Permit,,ISSU,2022-12-22 00:00:00,2024-11-18 00:00:00,2026-09-30 00:00:00,1474858[39-00006]_Issued_v1.pdf
Northeast,Lehigh,Upper Macungie Township,CARPENTER CO.,CARPENTER CO,240064,CARPENTER CO./UPPER MACUNGIE,243369,Y,Renewal,Title V Operating Permit,,ISSU,2023-03-03 00:00:00,2024-01-29 00:00:00,2029-01-29 00:00:00,1431356[39-00040]_Issued_v2.pdf
Northeast,Lehigh,Upper Macungie Township,G & T IND INC,G & T IND PA ALLENTOWN DIV,240078,G & T IND INC/ALLENTOWN DIV,243386,N,New,Title V Operating Permit,,ISSU,1995-10-26 00:00:00,1999-05-07 00:00:00,2004-05-07 00:00:00,354411[39-00017]_Issued_v1.pdf
Northeast,Lehigh,Whitehall Township,AMRIZE CEMENT INC,AMRIZE CEMENT INC WHITEHALL,260809,AMRIZE CEMENT INC/WHITEHALL PLT,276779,Y,Amendment,Title V Operating Permit,,ISSU,2025-09-24 00:00:00,2025-11-25 00:00:00,2028-02-02 00:00:00,1543398[39-00011]_Issued_v1.pdf
Northeast,Luzerne,Buck Township,TRANSCONTINENTAL GAS PIPE LINE CO LLC,TRANSCONTINENTAL GAS PIPE LINE LLC STA 515,244532,TRANSCONTINENTAL GAS/BEAR CREEK STA 515,249383,Y,Renewal,Title V Operating Permit,,ISSU,2025-06-23 00:00:00,2025-12-16 00:00:00,2030-12-28 00:00:00,1532546[40-00002]_Issued_v2.pdf
Northeast,Luzerne,Exeter Township,BPB MFG INC,BPB MFG PITTSTON PLT,513776,BPB MFG INC/PITTSTON,135131,N,New,Title V Operating Permit,,ISSU,1996-05-16 00:00:00,2000-09-29 00:00:00,2005-10-31 00:00:00,354158[40-00032]_Issued_v1.pdf
Northeast,Luzerne,Hanover Township,WYOMING VALLEY SANI AUTH,WYOMING VALLEY SANI AUTH WILKES BARRE,245668,WYOMING VALLEY SANI AUTH/HANOVER STP,250969,Y,Renewal,Title V Operating Permit,,ISSU,2022-06-15 00:00:00,2023-10-16 00:00:00,2028-10-16 00:00:00,1401465[40-00067]_Issued_v1.pdf
Northeast,Luzerne,Hazle Township,ALLSTEEL INC,ALL STEEL MFG,239439,ALL STEEL INC/WEST HAZLETON,242529,N,New,Title V Operating Permit,,ISSU,1995-09-19 00:00:00,2000-04-21 00:00:00,2005-04-30 00:00:00,354130[40-00006]_Issued_v1.pdf
Northeast,Luzerne,Hazle Township,AMCOR FLEXIBLES NORTH AMER INC,AMCOR FLEXIBLES NORTH AMER INC,238511,AMCOR FLEXIBLES NORTH AMER INC/HAZLETON,241329,Y,Renewal,Title V Operating Permit,,ISSU,2024-02-21 00:00:00,2025-03-12 00:00:00,2030-03-12 00:00:00,1474515[40-00007]_Issued_v1.pdf
Northeast,Luzerne,Hazle Township,HAZLETON GENERATION LLC,HAZLETON GEN FAC,487450,HAZLETON GEN LLC/HAZLE TWP,510832,Y,Renewal,Title V Operating Permit,,ISSU,2022-07-19 00:00:00,2023-10-24 00:00:00,2028-10-24 00:00:00,1404503[40-00021]_Issued_v6.pdf
Northeast,Luzerne,Hazleton City,JOHNS MANVILLE INC.,JOHNS MANVILLE,534260,JOHNS MANVILLE/HAZLETON CITY,495668,Y,New,Title V Operating Permit,,ISSU,2024-04-17 00:00:00,2024-09-25 00:00:00,2029-09-25 00:00:00,1481216[40-00079]_Issued_v3.pdf
Northeast,Luzerne,Jackson Township,PA DEPT OF CORR DALLAS STATE CORR INST,PA DEPT OF CORR DALLAS SCI,516545,PA DEPT OF CORR/DALLAS SCI,510416,N,Renewal,Title V Operating Permit,,ISSU,2002-02-01 00:00:00,2003-11-14 00:00:00,2008-11-14 00:00:00,513493[40-00011]_Issued_v1.pdf
Northeast,Luzerne,Salem Township,MOXIE FREEDOM LLC,CAITHNESS MOXIE FREEDOM GENERATION PLT,788424,CAITHNESS MOXIE FREEDOM GENERATION PLANT/SALEM TWP,781641,Y,Renewal,Title V Operating Permit,,ISSU,2024-06-28 00:00:00,2025-08-13 00:00:00,2030-08-13 00:00:00,1491482[40-00129]_Issued_v1.pdf
Northeast,Luzerne,West Hazleton Borough,GREATER HAZLETON CITY JT SEW AUTH LUZERNE CNTY,GREATER HAZLETON JT SEW AUTH TRMT PLT,242069,GREATER HAZLETON JT SEW AUTH/WEST HAZLETON STP,246109,Y,New,Title V Operating Permit,,ISSU,2022-10-03 00:00:00,2024-02-20 00:00:00,2029-02-20 00:00:00,1412351[40-00121]_Issued_v1.pdf
Northeast,Luzerne,Wright Township,CERTAINTEED CORP,CERTAINTEED MOUNTAINTOP PLT,242936,CERTAINTEED PROD CO/MOUNTAINTOP,247319,N,Amendment,Title V Operating Permit,,ISSU,2006-02-16 00:00:00,2007-12-31 00:00:00,2012-12-31 00:00:00,631952[40-00010]_Issued_v1.pdf
Northeast,Monroe,Pocono Township,SANOFI PASTEUR INC.,SANOFI PASTEUR INC,2571,SANOFI PASTEUR/SWIFTWATER FACILITY,512268,Y,Modification,Title V Operating Permit,,ISSU,2024-09-23 00:00:00,2025-02-10 00:00:00,2028-08-30 00:00:00,1500752[45-00005]_Issued_v1.pdf
Northeast,Monroe,Smithfield Township,WESTROCK CONVERTING CO LLC,WESTROCK CONVERTING CO LLC,4034,WESTROCK CONVERTING CO LLC/DELAWARE WATER GAP,5455,Y,Renewal,Title V Operating Permit,,ISSU,2020-08-24 00:00:00,2021-12-14 00:00:00,2026-12-14 00:00:00,1362262[45-00002]_Issued_v1.pdf
Northeast,Northampton,Bethlehem City,CALPINE BETHLEHEM LLC,BETHLEHEM ENERGY CENTER,543767,CALPINE BETHLEHEM LLC/BETHLEHEM,566123,Y,Renewal,Title V Operating Permit,,ISSU,2020-02-28 00:00:00,2021-08-11 00:00:00,2026-08-10 00:00:00,1307005[48-00076]_Issued_v1.pdf
Northeast,Northampton,Bethlehem City,LEHIGH HEAVY FORGE CORP,LEHIGH HEAVY FORGE CORP,485819,LEHIGH HEAVY FORGE CORP/BETHLEHEM,514544,Y,Amendment,Title V Operating Permit,,ISSU,2024-06-24 00:00:00,2024-11-07 00:00:00,2026-03-23 00:00:00,1490235[48-00015]_Issued_v1.pdf
Northeast,Northampton,East Allen Township,KEYSTONE CEMENT CO,KEYSTONE CEMENT CO,451528,KEYSTONE PORTLAND CEMENT/EAST ALLEN,478429,Y,Amendment,Title V Operating Permit,,ISSU,2025-10-24 00:00:00,2025-10-29 00:00:00,2030-05-20 00:00:00,1546850[48-00003]_Issued_v1.pdf
Northeast,Northampton,Easton City,HUNTSMAN P&A AMER LLC,B&B RECYCLING LLC,4897,HUNTSMAN/EASTON,6622,N,New,Title V Operating Permit,,ISSU,1995-11-27 00:00:00,2000-12-26 00:00:00,2005-12-31 00:00:00,354156[48-00018]_Issued_v1.pdf
Northeast,Northampton,Forks Township,ECOPAX LLC,"ECOPAX, LLC",673602,ECOPAX LLC/FORKS TWP,681509,Y,"Modification, Significant",Title V Operating Permit,,ISSU,2023-09-29 00:00:00,2026-01-07 00:00:00,2029-11-19 00:00:00,1456803[48-00095]_Issued_v1.pdf
Northeast,Northampton,Forks Township,VICTAULIC CO,VICTAULIC CO FORKS FACILITY,248318,VICTAULIC CO/FORKS FACILITY,254610,Y,Renewal,Title V Operating Permit,,ISSU,2022-04-19 00:00:00,2023-02-22 00:00:00,2028-02-22 00:00:00,1393875[48-00009]_Issued_v1.pdf
Northeast,Northampton,Glendon Borough,NEXTERA RENEWABLE FUELS LLC,GLENDON BUS CTR SUBDIV,525086,NEXTRA RENEWABLE FUELS LLC/GLENDON BUS CTR,734569,N,New,Title V Operating Permit,,ISSU,2012-04-24 00:00:00,2017-04-24 00:00:00,2022-04-24 00:00:00,1136807[48-00098]_Issued_v1.pdf
Northeast,Northampton,Lower Mount Bethel Township,LMBE PROJECT COMPANY LLC,LMBE PROJECT COMPANY LLC,521990,LOWER MOUNT BETHEL ENERGY SES/BANGOR,569997,Y,Renewal,Title V Operating Permit,,ISSU,2020-11-16 00:00:00,2023-01-19 00:00:00,2028-01-19 00:00:00,1364221[48-00091]_Issued_v1.pdf
Northeast,Northampton,Lower Mount Bethel Township,MC PROJ CO LLC,MARTINS CREEK SES,246509,MC PROJECT CO LLC/MARTINS CREEK,252187,Y,"Modification, Significant",Title V Operating Permit,,ISSU,2022-12-28 00:00:00,2024-11-20 00:00:00,2028-01-11 00:00:00,1506927[48-00011]_Issued_v2.pdf
Northeast,Northampton,Lower Nazareth Township,HEIDELBERG MATERIALS US CEMENT LLC,HEIDELBERG MATERIALS US CEMENT LLC PLT I,253115,HEIDELBERG MATERIALS US CEMENT LLC/NAZARETH,262830,Y,Amendment,Title V Operating Permit,,ISSU,2025-06-04 00:00:00,2025-07-07 00:00:00,2030-06-05 00:00:00,1530474[48-00004]_Issued_v1.pdf
Northeast,Northampton,Lower Saucon Township,BETHLEHEM LDFL CO,BETHLEHEM LDFL CO,255983,BETHLEHEM LD/BETHLEHEM FACILITY,549728,Y,Renewal,Title V Operating Permit,,ISSU,2023-08-17 00:00:00,2025-02-05 00:00:00,2030-02-05 00:00:00,1452603[48-00027]_Issued_v1.pdf
Northeast,Northampton,Nazareth Borough,HEIDELBERG MATERIALS US CEMENT LLC,HEIDELBERG MATERIALS US CEMENT LLC PLT I,253115,ESSROC/NAZARETH CEMENT PLT 3,262821,N,New,Title V Operating Permit,,ISSU,1995-11-08 00:00:00,2001-05-03 00:00:00,2006-05-31 00:00:00,354102[48-00007]_Issued_v1.pdf
Northeast,Northampton,Northampton Borough,NORTHAMPTON GENERATING CO LP,NORTHAMPTON GENERATING CO,237772,NORTHAMPTON GEN CO/NORTHAMPTON,240279,Y,Modification,Title V Operating Permit,,ISSU,2019-09-10 00:00:00,2019-12-16 00:00:00,2023-11-27 00:00:00,1287796[48-00021]_Issued_v1.pdf
Northeast,Northampton,Plainfield Township,GRAND CTL SANI LDFL INC,GRAND CTL SANI LDFL,256036,GRAND CTL SANI LDFL/PLAINFIELD,494741,Y,Renewal,Title V Operating Permit,,ISSU,2021-08-20 00:00:00,2023-01-03 00:00:00,2028-01-03 00:00:00,1368323[48-00032]_Issued_v1.pdf
Northeast,Northampton,Stockertown Borough,HERCULES CEMENT CO LLC DBA BUZZI UNICEM USA,HERCULES CEMENT DBA BUZZI UNICEM USA STOCKERTOWN PLT,508399,HERCULES CEMENT CO LLC/STOCKERTOWN,510100,Y,Renewal,Title V Operating Permit,,ISSU,2024-02-20 00:00:00,2025-04-18 00:00:00,2030-04-18 00:00:00,1473442[48-00005]_Issued_v2.pdf
Northeast,Northampton,Upper Mount Bethel Township,STABILIT AMER INC,UNITED PANEL DIV OF STABILIT AMER INC FAC,258215,UNITED PANEL INC/MT BETHEL,566706,N,Transfer,Title V Operating Permit,,ISSU,2005-06-27 00:00:00,2006-02-28 00:00:00,2010-08-31 00:00:00,596634[48-00069]_Issued_v1.pdf
Northeast,Northampton,Upper Nazareth Township,CF MARTIN & CO INC,CF MARTIN CO INC,516029,CF MARTIN & CO INC/UPPER NAZARETH,243231,Y,Renewal,Title V Operating Permit,,ISSU,2025-05-16 00:00:00,2026-01-21 00:00:00,2031-01-21 00:00:00,1528318[48-00017]_Issued_v1.pdf
Northeast,Northampton,Upper Nazareth Township,STEEL MGMT SYS LLC,STEEL MGMT SYS,258102,STEEL MGMT SYS LLC/UPPER NAZARETH,549768,Y,Amendment,Title V Operating Permit,,ISSU,2025-04-07 00:00:00,2025-05-08 00:00:00,2027-03-28 00:00:00,1522498[48-00057]_Issued_v2.pdf
Northeast,Northampton,Williams Township,CHRIN BROS INC,CHRIN BROS SANI LDFL,238053,CHRIN BROS SANI LDFL/CHRIN LDFL,494731,Y,Renewal,Title V Operating Permit,,ISSU,2021-11-04 00:00:00,2023-01-09 00:00:00,2028-01-09 00:00:00,1378596[48-00037]_Issued_v1.pdf
Northeast,Schuylkill,Cressona Borough,HYDRO EXTRUSION USA LLC,"HYDRO EXTRUSION USA, LLC",246794,"HYDRO EXTRUSION USA, LLC/CRESSONA",510716,Y,Renewal,Title V Operating Permit,,ISSU,2022-07-27 00:00:00,2023-11-20 00:00:00,2028-11-20 00:00:00,1404990[54-00022]_Issued_v1.pdf
Northeast,Schuylkill,Foster Township,COMM ENV SYS LP,COMM ENV SYS LDFL,461340,COMMONWEALTH ENV SYS/FOSTER TWP,512967,Y,Amendment,Title V Operating Permit,,ISSU,2020-06-10 00:00:00,2021-11-02 00:00:00,2025-08-17 00:00:00,1363166[54-00054]_Issued_v1.pdf
Northeast,Schuylkill,Foster Township,UGID BROAD MTN LLC,COMM ENV SYS LDFL,461340,UGID BROAD MTN LLC/HEGINS,712577,N,Transfer,Title V Operating Permit,,ISSU,2022-07-15 00:00:00,2022-08-03 00:00:00,2023-11-14 00:00:00,1405082[54-00074]_Issued_v1.pdf
Northeast,Schuylkill,Frailey Township,RAUSCH CREEK GENERATION LLC,RAUSCH CREEK GENERATION BANK,488091,RAUSCH CREEK GENERATION LLC/FRAILEY TWP,474375,Y,Renewal,Title V Operating Permit,,ISSU,2020-07-02 00:00:00,2022-04-26 00:00:00,2027-04-26 00:00:00,1319312[54-00006]_Issued_v1.pdf
Northeast,Schuylkill,Kline Township,NORTHEASTERN POWER CO,NORTHEASTERN POWER SILVERBROOK BANK,446364,NORTHEASTERN POWER CO/MCADOO COGEN,471717,N,Renewal,Title V Operating Permit,,ISSU,2009-08-31 00:00:00,2018-07-12 00:00:00,2023-07-12 00:00:00,805045[54-00008]_Issued_v3.pdf
Northeast,Schuylkill,Mahanoy Township,SCHUYLKILL ENERGY RESOURCES INC,READING ANTHRACITE ELLANGOWAN 45A & COGEN MINE,443393,SCHUYLKILL ENERGY RES/ST NICHOLAS COGEN,467540,Y,Renewal,Title V Operating Permit,,ISSU,2022-12-28 00:00:00,2023-11-16 00:00:00,2028-11-16 00:00:00,1423493[54-00003]_Issued_v1.pdf
Northeast,Schuylkill,Mahanoy Township,WHEELABRATOR FRACKVILLE ENERGY,WHEELABRATOR CULM SVC MOREA BANK,443685,WHEELABRATOR FRACKVILLE/MOREA PLT,467888,N,Renewal,Title V Operating Permit,,ISSU,2009-09-14 00:00:00,2017-12-22 00:00:00,2022-12-22 00:00:00,806859[54-00005]_Issued_v1.pdf
Northeast,Schuylkill,Pine Grove Township,INGENCO WHOLESALE POWER LLC,INGENCO WHOLESALE POWER/LEAR KNITTING MILL,514381,INGENCO WHOLESALE POWER LLC/PINE GROVE TWP,675119,Y,Renewal,Title V Operating Permit,,ISSU,2020-09-22 00:00:00,2022-07-21 00:00:00,2027-07-21 00:00:00,1328930[54-00073]_Issued_v1.pdf
Northeast,Schuylkill,Rush Township,SILBERLINE MFG CO INC,SILBERLINE MFG CO HOMETOWN FACILITY,544455,SILBERLINE MFG CO/LINCOLN DR PLT,510741,Y,Renewal,Title V Operating Permit,,ISSU,2023-09-08 00:00:00,2024-08-06 00:00:00,2029-08-06 00:00:00,1455454[54-00041]_Issued_v1.pdf
Northeast,Schuylkill,West Mahanoy Township,RI-CORP DEVELOPMENT INC,JOHN B RICH MEMORIAL POWER STATION / GILBERTON POWER CO,465079,GILBERTON POWER CO/JOHN B RICH MEM POWER STA,494374,Y,Renewal,Title V Operating Permit,,ISSU,2022-12-23 00:00:00,2023-11-16 00:00:00,2028-11-16 00:00:00,1426542[54-00004]_Issued_v1.pdf
Northeast,Susquehanna,Clifford Township,TENNESSEE GAS PIPELINE CO LLC,TENNESSEE GAS PIPLINE SUSQUEHANNA STA,253558,TENNESSEE GAS PIPELINE CO LLC/COMP STA 321,263726,Y,Amendment,Title V Operating Permit,,ISSU,2024-09-25 00:00:00,2025-04-07 00:00:00,2029-06-18 00:00:00,1507047[58-00001]_Issued_v1.pdf
Northeast,Susquehanna,Susquehanna Depot Borough,BARNES KASSON HOSP,BARNES KASSON HOSP,249680,BARNES KASSON CNTY HOSP/SUSQUEHANNA,494315,N,New,Title V Operating Permit,,ISSU,2001-06-13 00:00:00,2002-03-06 00:00:00,2006-04-01 00:00:00,358653[58-00006]_Issued_v1.pdf
Northeast,Wyoming,Washington Township,PROCTER & GAMBLE PAPER PROD CO,PROCTER & GAMBLE PAPER PRODUCTS CO,237269,PROCTER & GAMBLE PAPER PROD CO/MEHOOPANY,239575,Y,Amendment,Title V Operating Permit,,ISSU,2025-03-28 00:00:00,2025-05-06 00:00:00,2028-04-04 00:00:00,1521767[66-00001]_Issued_v1.pdf
Northwest,Armstrong,Ford City Borough,ELJER INC,ELJER INC FORD CITY PLT,240031,ELJER INC/FORD CITY PLT,513536,N,Modification,Title V Operating Permit,,ISSU,2005-10-13 00:00:00,2006-03-06 00:00:00,2008-02-18 00:00:00,610167[03-00026]_Issued_v1.pdf
Northwest,Armstrong,Leechburg Borough,ATI SPECIALTY ROLLED PROD,ALLEGHENY LUDLUM BAGDAD PLT,487584,ALLEGHENY LUDLUM LLC/BAGDAD,244590,N,New,Title V Operating Permit,,ISSU,2012-03-02 00:00:00,2014-05-27 00:00:00,2019-05-27 00:00:00,1016886[03-00060]_Issued_v1.pdf
Northwest,Armstrong,Plumcreek Township,KEYSTONE CONEMAUGH PROJ LLC,KEYSTONE GENERATING STA,243270,KEYSTONE CONEMAUGH PROJ LLC/KEYSTONE STATION,275229,Y,"Modification, Significant",Title V Operating Permit,,ISSU,2024-01-05 00:00:00,2024-03-14 00:00:00,2025-03-31 00:00:00,1467325[03-00027]_Issued_v1.pdf
Northwest,Armstrong,South Bend Township,ARMSTRONG POWER LLC,ARMSTRONG POWER SOUTH BEND FAC,531340,ARMSTRONG POWER/S BEND,563216,Y,Amendment,Title V Operating Permit,,ISSU,2025-07-21 00:00:00,2025-09-11 00:00:00,2025-10-31 00:00:00,1534781[03-00975]_Issued_v1.pdf
Northwest,Armstrong,South Bend Township,EASTERN GAS TRANS & STORAGE INC,SOUTH BEND COMP STA,246665,EASTERN GAS TRANS & STORAGE INC/SOUTH BEND COMP STA,252420,Y,Renewal,Title V Operating Permit,,ISSU,2021-03-01 00:00:00,2022-06-07 00:00:00,2027-05-31 00:00:00,1344443[03-00180]_Issued_v1.pdf
Northwest,Armstrong,Washington Township,ALLEGHENY ENERGY SUPPLY CO LLC,ARMSTRONG POWER STA,246058,ALLEGHENY ENERGY SUPPLY CO/ARMSTRONG POWER STA,251515,N,Amendment,Title V Operating Permit,,ISSU,2005-08-31 00:00:00,2005-09-29 00:00:00,2006-07-31 00:00:00,605576[03-00023]_Issued_v1.pdf
Northwest,Butler,Butler Township,CLEVELAND CLIFFS STEEL HOLDING CORP,CLEVELAND CLIFFS BUTLER WORKS,462685,CLEVELAND CLIFFS STEEL CORP/ BUTLER WORKS,549775,Y,Renewal,Title V Operating Permit,,ISSU,2023-06-27 00:00:00,2025-06-11 00:00:00,2030-05-31 00:00:00,1445206[10-00001]_Issued_v2.pdf
Northwest,Butler,Clay Township,WASTE MGMT DSPL SVC OF PA INC,NORTHWEST SANI LDFL,243068,WASTE MGMT DSPL SVC/NORTHWEST SANITARY LANDFILL,495428,Y,Renewal,Title V Operating Permit,,ISSU,2020-07-28 00:00:00,2022-04-21 00:00:00,2027-03-31 00:00:00,1321946[10-00285]_Issued_v1.pdf
Northwest,Butler,Cranberry Township,KAWNEER CO INC,KAWNEER CO INC CRANBERRY MFG FAC,239544,KAWNEER CO INC/CRANBERRY TWP,242665,Y,Amendment,Title V Operating Permit,,ISSU,2023-01-25 00:00:00,2023-03-31 00:00:00,2025-10-31 00:00:00,1425001[10-00267]_Issued_v1.pdf
Northwest,Butler,Jackson Township,MARKWEST LIBERTY BLUESTONE LLC,MARKWEST LIBERTY BLUESTONE GAS PROC PLT,743147,MARKWEST LIBERTY BLUESTONE LLC/BLUESTONE GAS PROC PLT,737571,Y,Amendment,Title V Operating Permit,,ISSU,2024-06-03 00:00:00,2024-07-23 00:00:00,2025-01-31 00:00:00,1487067[10-00368]_Issued_v1.pdf
Northwest,Butler,Jackson Township,UNITED DOMINION IND INC,RESOLITE DIV OF STABILIT AMER,243266,RESOLITE STABILIT AMER/ZELIENOPLE,247734,N,Renewal,Title V Operating Permit,,ISSU,2003-05-07 00:00:00,2003-10-07 00:00:00,2008-09-30 00:00:00,504278[10-00266]_Issued_v1.pdf
Northwest,Butler,Jackson Township,SENECA LDFL INC,SENECA LANDFILL INC,524239,SENECA LANDFILL INC/SENECA,510553,Y,Renewal,Title V Operating Permit,,ISSU,2020-06-02 00:00:00,2021-08-25 00:00:00,2026-07-31 00:00:00,1316479[10-00284]_Issued_v1.pdf
Northwest,Butler,Karns City Borough,CALUMET KARNS CITY REF LLC,CALUMET KARNS CITY REF,249888,CALUMET KARNS CITY REF LLC/KARNS CITY,257250,Y,Amendment,Title V Operating Permit,,ISSU,2021-11-29 00:00:00,2022-02-09 00:00:00,2026-02-28 00:00:00,1377462[10-00027]_Issued_v1.pdf
Northwest,Butler,Petrolia Borough,SONNEBORN LLC,SONNEBORN,2755,SONNEBORN INC/PETROLIA PLT,3718,Y,Amendment,Title V Operating Permit,,ISSU,2023-07-26 00:00:00,2023-10-10 00:00:00,2026-10-31 00:00:00,1449368[10-00037]_Issued_v1.pdf
Northwest,Butler,Slippery Rock Township,MERCER LIME COMPANY,MERCER LIME COMPANY,256461,MERCER LIME CO/BRANCHTON PLT,269698,N,Renewal,Title V Operating Permit,,ISSU,2013-08-29 00:00:00,2014-03-24 00:00:00,2019-02-28 00:00:00,991840[10-00023]_Issued_v1.pdf
Northwest,Butler,Winfield Township,ARMSTRONG CEMENT & SUPPLY CORP,ARMSTRONG CEMENT & SUPPLY,254557,ARMSTRONG CEMENT & SUPPLY/WINFIELD,265869,Y,Renewal,Title V Operating Permit,,ISSU,2022-03-29 00:00:00,2023-08-17 00:00:00,2028-07-31 00:00:00,1390115[10-00028]_Issued_v1.pdf
Northwest,Butler,Zelienople Borough,BNZ MATERIALS INC,BNZ MATERIALS,457037,BNZ MATERIALS INC/ZELIENOPLE,493681,Y,Renewal,Title V Operating Permit,,ISSU,2020-07-07 00:00:00,2021-11-12 00:00:00,2026-10-31 00:00:00,1319959[10-00079]_Issued_v1.pdf
Northwest,Butler,Zelienople Borough,XYLEM INC,FB LEOPOLD OFC,526606,FB LEOPOLD CO/ZELIENOPLE,549224,N,Renewal,Title V Operating Permit,,ISSU,2006-12-26 00:00:00,2007-07-19 00:00:00,2012-06-30 00:00:00,660350[10-00311]_Issued_v1.pdf
Northwest,Clarion,Clarion Borough,OWENS BROCKWAY GLASS CONTAINER INC,OWENS BROCKWAY GLASS CONTAINER PLT 17,264049,OWENS-BROCKWAY GLASS/CLARION,283606,N,Renewal,Title V Operating Permit,,ISSU,2008-09-29 00:00:00,2009-04-16 00:00:00,2014-03-31 00:00:00,745949[16-00010]_Issued_v1.pdf
Northwest,Clarion,Elk Township,CLARION BATHWARE INC,CLARION BATHWARE MFG,502355,CLARION BATHWARE/MARBLE,510133,Y,Renewal,Title V Operating Permit,,ISSU,2023-04-17 00:00:00,2024-11-01 00:00:00,2029-10-31 00:00:00,1435899[16-00133]_Issued_v1.pdf
Northwest,Clarion,Paint Township,CLARION BOARDS LLC,CLARION BD,465210,CLARION BOARDS/CLARION PLT,495543,Y,Amendment,Title V Operating Permit,,ISSU,2023-12-06 00:00:00,2024-03-25 00:00:00,2028-06-30 00:00:00,1476056[16-00132]_Issued_v1.pdf
Northwest,Clarion,Piney Township,PINEY CREEK LP,PINEY CREEK POWER PLT,241601,PINEY CREEK LP/PINEY CREEK POWER PLT,245438,N,Renewal,Title V Operating Permit,,ISSU,2011-12-29 00:00:00,2012-09-07 00:00:00,2017-08-31 00:00:00,908706[16-00127]_Issued_v1.pdf
Northwest,Clarion,Redbank Township,NATURES BLEND WOOD PROD INC,ENTERPRISES REAL ESTATE PROP,151,NATURES BLEND NORTH/FAIRMOUNT CITY,190,N,Amendment,Title V Operating Permit,,ISSU,2008-12-10 00:00:00,2009-02-02 00:00:00,2013-08-31 00:00:00,758766[16-00021]_Issued_v1.pdf
Northwest,Crawford,Greenwood Township,VITRO MEADVILLE FLAT GLASS LLC,VITRO MEADVILLE FLAT GLASS MEADVILLE PLT,959,VITRO MEADVILLE FLAT GLASS MEADVILLE PLT/CRAWFORD,1274,Y,Renewal,Title V Operating Permit,,ISSU,2024-03-22 00:00:00,2025-10-22 00:00:00,2030-09-30 00:00:00,1478197[20-00145]_Issued_v1.pdf
Northwest,Crawford,Pine Township,MOLDED FIBER GLASS CO,MOLDED FIBER GLASS TRAY,473,MOLDED FIBER GLASS CO / TRAY COMPANY,614,Y,Renewal,Title V Operating Permit,,ISSU,2022-04-22 00:00:00,2023-02-07 00:00:00,2028-01-31 00:00:00,1393378[20-00035]_Issued_v1.pdf
Northwest,Crawford,Saegertown Borough,LORD CORP,LORD SAEGERTOWN,256639,LORD CORP/SAEGERTOWN,241569,Y,Amendment,Title V Operating Permit,,ISSU,2024-09-16 00:00:00,2024-10-23 00:00:00,2026-03-31 00:00:00,1499588[20-00194]_Issued_v1.pdf
Northwest,Crawford,Vernon Township,CHANNELLOCK INC,CHANNELLOCK PLT 2,482979,CHANNELLOCK INC/PLT 2 CUSSEWAGO,511955,N,New,Title V Operating Permit,,ISSU,1996-02-07 00:00:00,1998-01-09 00:00:00,2003-01-31 00:00:00,354190[20-00082]_Issued_v1.pdf
Northwest,Crawford,Wayne Township,GENON REMA LLC,RELIANT ENERGY WAYNE STA,247006,RELIANT ENERGY MID A/WAYNE CTS,549764,N,Renewal,Title V Operating Permit,,ISSU,2003-01-02 00:00:00,2003-06-13 00:00:00,2008-05-31 00:00:00,487893[20-00265]_Issued_v1.pdf
